ID,Control,Control,Salt,Salt
XLOC_015449,0.11571,0.101424,0,0
XLOC_015450,9.866938,12.761655,6.165977,5.054887
XLOC_015451,0.107246,0.191122,0.666592,0.367617
XLOC_015452,5.391112,1.076788,3.910912,3.476759
XLOC_015455,0,0,0,0
XLOC_015456,0,0,0,0.73182
XLOC_015457,0,0,0,0
XLOC_015458,0,0,0,0
XLOC_015459,0.179291,0,0.05229,0.049269
XLOC_015460,0,0,0,0
XLOC_015461,0,0,0,0
XLOC_015462,0,0,0,0.219153
XLOC_015463,0,0,0,0
XLOC_015464,0,0,0,0
XLOC_015465,0,0,0,0
XLOC_015466,1.070266,0.45764,0.938785,0
XLOC_015467,0,0,0,0
XLOC_015468,0.720551,0.522599,0.551339,0.519084
XLOC_015469,0,0,0,0.101545
XLOC_015470,0,0,0,0.304321
XLOC_015471,0.089114,0.116437,0.235937,0.150184
XLOC_015472,0,0,0,0
XLOC_015473,0,0,0,0
XLOC_015475,0,0,0,0
XLOC_015476,0,0,0.034198,0
XLOC_015478,0,0,0,0
XLOC_015479,0,0,0,0
XLOC_015480,0.36925,0.485585,0.327474,0.15736
XLOC_015481,0,0,0,0
XLOC_015482,7.531167,5.262183,3.945668,5.36221
XLOC_015484,0,0,0,0
XLOC_015485,0,0.174054,0,0.341811
XLOC_015486,0,0.109883,0.453807,0
XLOC_015487,0,0.290162,0,0
XLOC_015488,0.996455,0,0.437242,0.410625
XLOC_015489,0,0.605133,0.621898,0
XLOC_015490,0,0,0,0
XLOC_015491,0,0,0,0
XLOC_015492,0,0,0,0
XLOC_015493,0.069623,0,0,0.060326
XLOC_015494,0,0,0,0.12638
XLOC_015496,0.251498,0,0,0.023586
XLOC_015497,0,0,0,0
XLOC_015498,0.984172,0.15442,0.47702,1.21448
XLOC_015499,0,0,0,0
XLOC_015500,0,0,0,0
XLOC_015502,0,0,0,0
XLOC_015503,0,0,0,0
XLOC_015504,0,0,0,0
XLOC_015505,0,0,0,0
XLOC_015506,0,0,0,0
XLOC_015507,0,0,0,0
XLOC_015508,0,0,0,0
XLOC_015509,0,0,0,0
XLOC_015510,0,0,0,0
XLOC_015511,0,0,0,0
XLOC_015512,0,0,0,0
XLOC_015513,0.084819,0.075958,0,0
XLOC_015514,0,0,0,0
XLOC_015515,0,0,0,0
XLOC_015516,0,0,0,0
XLOC_015517,0,0,0,0
XLOC_015518,0,0,0,0
XLOC_015519,0,0,0,0
XLOC_015520,0,0,0,0
XLOC_015521,0,0,0,0
XLOC_015522,0,0,0,0
XLOC_015523,0,0,0,0
XLOC_015524,0,0,0,0
XLOC_015525,0,0,0,0
XLOC_015526,0,0,0,0
XLOC_015527,0,0,0,0
XLOC_015528,0.064303,0,0.112984,0.132832
XLOC_015529,0,0,0,0
XLOC_015530,0,0,0,0
XLOC_015531,0,0,0,0
XLOC_015532,0,0,0,0
XLOC_015533,0,0,0,0
XLOC_015534,0,0,0,0
XLOC_015535,0,0,0,0
XLOC_015536,0,0,0,0
XLOC_015537,0,0,0,0
XLOC_015538,0.091115,0.080566,0,0
XLOC_015539,0,0,0,0
XLOC_015540,0,0,0,0
XLOC_015541,0,0,0,0
XLOC_015542,0,0,0,0
XLOC_015543,0,0,0,0
XLOC_015544,0,0,0,0
XLOC_015545,0,0,0,0
XLOC_015546,0,0,0,0
XLOC_015547,0,0,0,0
XLOC_015548,0,0,0,0
XLOC_015549,0,0,0,0
XLOC_015550,0,0,0,0
XLOC_015551,0,0,0,0
XLOC_015552,0,0,0,0
XLOC_015553,0,0,0,0
XLOC_015554,0,0,0,0
XLOC_015555,0,0,0,0
XLOC_015556,0,0,0,0
XLOC_015557,0,0,0,0
XLOC_015558,0.438577,0,0,0
XLOC_015559,0,0,0,0
XLOC_015560,0,0,0,0
XLOC_015561,0,0,0,0
XLOC_015562,0,0,0,0
XLOC_015563,0,0,0,0
XLOC_015564,0,0,0,0
XLOC_015565,0,0,0,0
XLOC_015566,0,0,0,0
XLOC_015567,0,0,0,0
XLOC_015568,0,0,0,0
XLOC_015569,0,0,0,0
XLOC_015570,0,0,0,0
XLOC_015571,0,0,0,0
XLOC_015572,0,0,0,0
XLOC_015573,0,0,0,0
XLOC_015574,0,0,0,0
XLOC_015575,0,0,0,0
XLOC_015576,0,0,0,0
XLOC_015577,0,0,0,0
XLOC_015578,0,0,0,0
XLOC_015579,0,0,0,0
XLOC_015580,0,0,0,0
XLOC_015581,0,0,0,0
XLOC_015582,0,0,0,0
XLOC_015583,0,0,0,0
XLOC_015584,0,0,0,0
XLOC_015585,0,0,0,0
XLOC_015587,0,0,0,0
XLOC_015588,0,0,0,0
XLOC_015589,0,0,0,0
XLOC_015590,0,0,0,0
XLOC_015591,0,0,0,0
XLOC_015592,0,0,0,0
XLOC_015593,0,0,0,0
XLOC_015594,0,0,0,0
XLOC_015595,0,0,0,0
XLOC_015596,0,0,0,0
XLOC_015597,0,0,0,0
XLOC_015598,0,0,0,0
XLOC_015599,0,0,0,0
XLOC_015600,0,0,0,0
XLOC_015601,0,0,0,0
XLOC_015602,0,0,0,0
XLOC_015603,0,0,0,0
XLOC_015604,0,0,0,0
XLOC_015605,0,0,0,0
XLOC_015606,0,0,0,0
XLOC_015607,0,0,0,0
XLOC_015608,0,0,0,0
XLOC_015609,0,0,0,0
XLOC_015610,0.095678,0,0,0.083075
XLOC_015612,0,0,0,0
XLOC_015613,0,0,0,0
XLOC_015614,0.243525,0,0,0
XLOC_015615,0,0,0,0
XLOC_015616,0,0,0,0
XLOC_015617,0,0,0,0
XLOC_015618,0,0,0,0
XLOC_015619,0,0,0,0
XLOC_015620,0,0,0,0
XLOC_015621,0,0,0,0
XLOC_015622,0,0,0,0
XLOC_015623,0,0,0,0
XLOC_015624,0,0,0,0
XLOC_015625,0,0,0.366026,0
XLOC_015626,0.046083,0,0.041061,0
XLOC_015627,0,0,1.55701,0
XLOC_015629,0,0,0,0
XLOC_015630,0,0,0,0
XLOC_015631,0,0,0,0
XLOC_015632,0,0,0,0
XLOC_015633,0,0,0,0
XLOC_015634,0,0,0,0
XLOC_015635,0,0,0,0
XLOC_015636,0,0,0,0
XLOC_015637,0,0,0,0
XLOC_015638,0,0,0,0
XLOC_015639,0,0,0,0
XLOC_015640,0,0,0,0
XLOC_015641,0,0,0,0.517478
XLOC_015642,0,0,0,0
XLOC_015643,0,0,0,0
XLOC_015644,0,0,0,0
XLOC_015645,0,0,0,0
XLOC_015646,0,0,0,0
XLOC_015647,0,0,0,0
XLOC_015648,0,0,0,0
XLOC_015649,0,0,0,0
XLOC_015650,0,0,0,0
XLOC_015651,0,0,0,0
XLOC_015652,0,0,0,0
XLOC_015653,0,0,0,0
XLOC_015654,0,0,0,0
XLOC_015655,0,0,0,0
XLOC_015656,0,0,0,0
XLOC_015657,0,0,0,0
XLOC_015658,0,0,0,0
XLOC_015659,0,0,0,0
XLOC_015660,0,0,0,0
XLOC_015661,0,0,0,0
XLOC_015662,0,0,0,0
XLOC_015663,0,0,0,0
XLOC_015664,0,0,0,0
XLOC_015665,0,0,0,0
XLOC_015666,0,0,0,0
XLOC_015667,0,0,0,0
XLOC_015668,0,0,0,0
XLOC_015669,0,0,0,0
XLOC_015670,0,0,0,0
XLOC_015671,0,0,0.540995,0.512403
XLOC_015672,0,0,0.545619,0
XLOC_015673,0,0,0,0
XLOC_015674,0,0,0,0
XLOC_015675,0.146706,0.167464,0.241243,0.375373
XLOC_015676,0,0,0,1.712891
XLOC_015677,0,0,1.251714,0
XLOC_015678,0.776806,0,0.679121,1.913336
XLOC_015679,0,0,0,0
XLOC_015680,0,0,0,0
XLOC_015681,0,0,0,0
XLOC_015682,0,0,0,0
XLOC_015683,0,0,0,0
XLOC_015684,0,0,0,0
XLOC_015685,0,0,0,0
XLOC_015686,0,0,0,0
XLOC_015687,0,0,0,0
XLOC_015688,0,0,0,0
XLOC_015689,0,0,0,0
XLOC_015690,0,0,0,0
XLOC_015691,0,0,0,0
XLOC_015692,0,0,0,0
XLOC_015693,0,0,0,0
XLOC_015694,0,0,0,0
XLOC_015695,0,0,0,0
XLOC_015696,0,0,0,0
XLOC_015697,0,0,0,0
XLOC_015698,0,0,0,0
XLOC_015699,0,0,0,0
XLOC_015700,0,0,0,0
XLOC_015701,0,0,0,0
XLOC_015702,0,0,0,0
XLOC_015703,0,0,0,0
XLOC_015704,0,0,0,0
XLOC_015705,0,0,0,0.112301
XLOC_015706,0,0,0,0
XLOC_015707,0,0,0,0
XLOC_015708,0,0,0,0
XLOC_015709,0,0,0,0
XLOC_015710,0,0,0,0
XLOC_015711,0,0,0,0
XLOC_015712,0,0,0,0
XLOC_015713,0,0,0,0
XLOC_015714,0,0,0,0
XLOC_015715,0,0,0,0
XLOC_015716,0,0,0,0
XLOC_015717,0,0,0,0
XLOC_015718,0,0,0,0
XLOC_015719,0,0,0,0
XLOC_015720,0,0,0,0
XLOC_015721,0,0,0,0
XLOC_015722,0,0,0,0
XLOC_015723,0,0,0,0
XLOC_015724,0,0,0,0
XLOC_015725,0,0,0,0
XLOC_015726,0,0,0,0
XLOC_015727,0,0,0,0
XLOC_015728,0,0,0,0
XLOC_015729,0,0,0,0
XLOC_015730,0,0,0,0
XLOC_015731,0,0,0,0
XLOC_015732,0,0,0,0
XLOC_015733,0,0,0,0
XLOC_015734,0,0,0,0
XLOC_015735,0,0,0,0
XLOC_015736,0,0,0,0
XLOC_015737,0,0,0,0
XLOC_015738,0,0,0,0
XLOC_015739,0,0,0,0
XLOC_015740,0,0,0,0
XLOC_015741,0,0,0,0
XLOC_015742,0,0,0,0
XLOC_015743,0,0,0,0
XLOC_015744,0,0,0,0
XLOC_015745,0,0,0,0
XLOC_015746,0,0,0,0
XLOC_015747,0,0,0,0
XLOC_015748,0,0,0,0
XLOC_015749,0,0,0,0
XLOC_015750,0,0,0,0.094096
XLOC_015751,0,0,0,0
XLOC_015752,0,0,0,0
XLOC_015753,5.981499,0.7266,1.494369,1.41831
XLOC_015754,0.830379,1.420263,0,0.681264
XLOC_015755,1.094591,0.312028,0,0
XLOC_015756,0.622784,0,0,0.516821
XLOC_015757,0,0,0.315212,0
XLOC_015758,0,0,0,0
XLOC_015759,0,0,0,0
XLOC_015760,0,0,0,0
XLOC_015761,0,0,0,0
XLOC_015762,0,0,0,0
XLOC_015763,0,0,0,0.310907
XLOC_015764,0,0,0,0
XLOC_015765,0,0,0,0
XLOC_015766,0,0,0,0
XLOC_015767,0,0,0,0
XLOC_015768,0,0,0,0
XLOC_015769,0,0,0,0
XLOC_015770,0,0,0,0
XLOC_015771,0,0,0,0
XLOC_015772,0,0,0,0
XLOC_015773,0,0,0,0
XLOC_015774,0,0,0,0
XLOC_015775,0,0,0,0
XLOC_015776,0,0,0,0
XLOC_015777,0,0,0,0
XLOC_015778,0,0,0,0
XLOC_015779,0,0,0,0
XLOC_015780,0,0,0,0
XLOC_015781,0,0,0,0
XLOC_015782,0,0,0,0
XLOC_015783,0,0,0,0
XLOC_015784,0,0,0,0
XLOC_015785,0,0,0,0
XLOC_015786,0,0,0,0
XLOC_015787,0,0,0,0
XLOC_015788,0,0,0,0
XLOC_015789,0,0,0,0
XLOC_015790,0,0,0,0
XLOC_015791,0,0,0,0
XLOC_015792,0,0,0,0
XLOC_015793,0,0,0,0
XLOC_015794,0,0,0,0
XLOC_015795,0.184238,0,0.489446,0
XLOC_015796,0,0,0,0
XLOC_015797,0,0,0,0
XLOC_015798,0,0,0,0
XLOC_015799,0,0,0,0
XLOC_015800,0,0,0,0
XLOC_015801,0,0,0,0
XLOC_015802,0,0,0,0
XLOC_015803,0,0,0,0
XLOC_015804,0,0,0,0
XLOC_015805,0,0,0,0
XLOC_015806,0,0.067704,0,0
XLOC_015807,0,0,0,0.209438
XLOC_015808,0,0,0,0
XLOC_015809,0,0,0,0
XLOC_015810,0,0,0,0
XLOC_015811,0,0,0,0
XLOC_015812,0,0,0,0
XLOC_015813,0,0,0,0
XLOC_015814,0,0,0,0
XLOC_015815,0,0,0,0
XLOC_015816,0,0,0,0
XLOC_015817,0,0,0,0
XLOC_015818,0,0,0,0
XLOC_015819,0,0,0,0
XLOC_015820,0,0,0,0
XLOC_015821,0,0,0,0
XLOC_015822,0,0,0,0
XLOC_015823,0,0,0,0
XLOC_015824,0,0,0,0
XLOC_015825,0,0,0,0
XLOC_015826,0,0,0,0
XLOC_015827,0,0,0,0
XLOC_015828,0,0,0,0
XLOC_015829,0,0,0,0
XLOC_015830,0,0,0,0
XLOC_015831,0,0,0,0
XLOC_015832,0,0,0,0
XLOC_015833,0,0,0,0
XLOC_015834,0,0,0,0
XLOC_015835,0,0,0,0
XLOC_015836,0,0,0,0
XLOC_015837,0,0,0,0
XLOC_015838,0,0,0,0
XLOC_015839,0,0,0,0
XLOC_015840,0,0,0,0.516821
XLOC_015841,1.45212,0.624055,0,0.302784
XLOC_015842,0,0,0,0
XLOC_015843,0,0,0,0
XLOC_015844,0,0,0,0
XLOC_015845,0,0,0,0
XLOC_015846,0,0,0,0
XLOC_015847,0,0,0,0
XLOC_015848,0,0,0,0
XLOC_015849,0,0,0,0
XLOC_015850,0,0,0,0
XLOC_015851,0,0,0,0
XLOC_015852,0,0,0,0
XLOC_015853,0,0,0.14343,0
XLOC_015854,0,0,0,0
XLOC_015855,0,0,0,0
XLOC_015856,0,0,0,0
XLOC_015857,0,0,0,0
XLOC_015858,0,0,0,0
XLOC_015859,0,0,0.102256,0.048804
XLOC_015860,0,0,0,0
XLOC_015861,0,0,0,0
XLOC_015862,0,0,0,0
XLOC_015863,0.085656,0,0,0
XLOC_015864,0,0,0,0
XLOC_015865,0,0,0,0
XLOC_015866,0,0,0,0
XLOC_015867,0,0,0,0
XLOC_015868,0,0,0,0
XLOC_015869,0,0,0,0
XLOC_015870,0,0,0,1.816703
XLOC_015871,0,0,0,0
XLOC_015872,0,0,0,0
XLOC_015873,0,0,0,0
XLOC_015874,0,0,0,0
XLOC_015875,0,0,0,0
XLOC_015876,0,0,0,0
XLOC_015877,0,0,0,0
XLOC_015878,0,0,0,0
XLOC_015879,0,0,0,0
XLOC_015880,0,0,0,0
XLOC_015881,0,0,0,0
XLOC_015882,0,0,0,0
XLOC_015883,0,0,0,0
XLOC_015884,0,0,0,0
XLOC_015885,0,0,0,0
XLOC_015886,0,0,0,0
XLOC_015887,0,0,0,0
XLOC_015888,0,0,0,0
XLOC_015889,0,0,0,0
XLOC_015890,0,0,0,0
XLOC_015891,0,0,0,0
XLOC_015892,0,0,0,0
XLOC_015893,0,0,0,0
XLOC_015894,0,0,0,0
XLOC_015895,0,0,0,0
XLOC_015896,0,0,0,0
XLOC_015897,0,0,0,0
XLOC_015898,0,0,0,0
XLOC_015899,0,0,0,0
XLOC_015900,0,0,0,2.828895
XLOC_015901,0,0,0.034055,0
XLOC_015902,0,0,0,0
XLOC_015903,0.081012,0,0,0
XLOC_015904,0,0,0,0
XLOC_015905,0,0,0,0
XLOC_015906,0,0,0,0
XLOC_015907,0,0,0,0
XLOC_015908,0,0,0,0
XLOC_015909,0,0,0,0
XLOC_015910,0,0,0,0.560291
XLOC_015911,0,0,0,0
XLOC_015912,0,0,0,0
XLOC_015913,0,0,0,0
XLOC_015915,0,0,0,0
XLOC_015916,0,0,0,0
XLOC_015917,0,0,0,0
XLOC_015918,0,0,0,0
XLOC_015919,21.799627,18.13113,15.58776,12.955427
XLOC_015920,0,0,0,0
XLOC_015921,0,0,0,0
XLOC_015922,0.040911,0,0,0
XLOC_015923,0.364864,0,0,0
XLOC_015924,0.984576,0.258343,0,1.008226
XLOC_015925,0,0,0,0
XLOC_015926,0,0,0,0
XLOC_015927,0,0,0,0
XLOC_015928,0,0,0,0
XLOC_015929,0,0,0,0
XLOC_015930,0,0,0,0
XLOC_015931,0,0,0,0
XLOC_015932,0,0,0,0
XLOC_015933,0,0,0,0
XLOC_015934,0,0,0,0
XLOC_015935,0,0,0,0
XLOC_015936,0,0,0,0
XLOC_015937,0,0,0,0
XLOC_015938,0.286896,0.283647,0.144825,0.124555
XLOC_015939,0,0,0,0
XLOC_015940,0,0,0,0
XLOC_015941,0,0,0,0
XLOC_015942,0,0,0,0
XLOC_015943,0,0,0,0
XLOC_015944,0,0,0,0
XLOC_015945,0,0,0,0
XLOC_015946,0,0,0,0
XLOC_015947,0,0,0,0
XLOC_015948,0,0,0,0
XLOC_015949,0,0,0,0
XLOC_015950,0,0,0,0
XLOC_015951,0,0,0,0
XLOC_015952,0,0,0,0
XLOC_015953,0,0,0,0
XLOC_015954,0,0,0,0
XLOC_015955,0,0,0,0
XLOC_015956,0,0,0,0
XLOC_015957,0,0,0,0
XLOC_015958,0,0,0,0
XLOC_015959,0,0,0,0
XLOC_015960,0,0,0,0
XLOC_015961,0,0,0,0
XLOC_015962,0,0,0,0
XLOC_015963,0,0,0,0
XLOC_015964,0,0,0,0
XLOC_015965,0,0,0,0
XLOC_015966,0,0,0,0
XLOC_015967,0,0,0,0
XLOC_015968,0,0,0,0
XLOC_015969,0,0,0,0
XLOC_015970,0,0,0,0
XLOC_015971,0,0,0,0
XLOC_015972,0,0,0,0
XLOC_015974,0,0,0,0
XLOC_015975,0.223869,0.334273,0.148012,0.32516
XLOC_015976,0,0,0,0
XLOC_015977,0,0,0,0
XLOC_015978,0,0,0,0
XLOC_015979,0,0,0,0
XLOC_015980,0,0,0,0
XLOC_015981,0,0,0,0
XLOC_015982,0,0,0,0
XLOC_015983,0,0,0,0
XLOC_015984,0,0,0,0
XLOC_015985,0,0,0,0
XLOC_015986,0,0,0,0
XLOC_015987,0,0,0,0
XLOC_015988,0,0,0,0
XLOC_015989,0,0,0,0
XLOC_015990,0,0,0,0
XLOC_015991,0,0,0,0
XLOC_015992,0,0,0,0
XLOC_015993,0,0,0,0.035867
XLOC_015994,0,0,0,0
XLOC_015995,0,0,0,0
XLOC_015996,0,0,0,0
XLOC_015997,0,0,0,0
XLOC_015998,0,0,0,0
XLOC_015999,0,0,0,0.049231
XLOC_016000,0,0,0,0
XLOC_016001,0,0,0,0
XLOC_016002,0,0,0,0
XLOC_016003,0,0,0,0
XLOC_016004,0,0,0,0
XLOC_016005,0,0,0,0
XLOC_016006,0,0,0,0
XLOC_016007,0,0,0,0
XLOC_016008,0,0,0,0
XLOC_016009,0,0,0,0
XLOC_016010,0,0,0,0
XLOC_016011,0,0,0,0
XLOC_016012,0,0,0,0
XLOC_016013,0,0,0,0
XLOC_016014,0,0,0,0
XLOC_016015,0,0.565284,0,0
XLOC_016016,0,0,0,0
XLOC_016017,0,0,0,0
XLOC_016018,0,0,0,0
XLOC_016019,0,0,0,0
XLOC_016020,0,0,0,0
XLOC_016021,0,0,0,0
XLOC_016022,0,0,0,0
XLOC_016023,0,0,0,0
XLOC_016024,0,0,0,0
XLOC_016025,0,0,0,0
XLOC_016026,0,0,0,0
XLOC_016027,0,0,0,0
XLOC_016028,0,0,0,0
XLOC_016029,0,0,0,0
XLOC_016030,0,0,0,0
XLOC_016031,0,0,0,0
XLOC_016032,0,0,0,0
XLOC_016033,0,0,0,0
XLOC_016034,0,0,0,0
XLOC_016035,0,0,0,0
XLOC_016036,0,0,0,0
XLOC_016037,0,0,0,0
XLOC_016038,0,0,0,0
XLOC_016039,0,0,0,0
XLOC_016040,0,0,0,0.204185
XLOC_016041,0,0,0,0
XLOC_016042,0.025043,0.021948,0,0
XLOC_016043,0,0,0,0
XLOC_016044,0,0,0,0
XLOC_016045,0,0,0,0
XLOC_016046,0,0,0,0
XLOC_016047,0,0,0,0
XLOC_016048,0,0,0,0
XLOC_016049,0,0,0,0
XLOC_016050,0,0,0,0
XLOC_016051,0,0,0,0
XLOC_016052,0,0,0,0
XLOC_016053,0,0,0,0
XLOC_016054,0,0,0,0.394416
XLOC_016055,0,0,0,0
XLOC_016056,0,0.098138,0,0
XLOC_016057,0.32712,0.436645,0,0
XLOC_016058,0,0,0,0
XLOC_016059,0,0,0,0
XLOC_016060,0,0,0,0
XLOC_016061,0,0,0,0
XLOC_016062,0,0,0,0
XLOC_016063,0,0,0,0
XLOC_016064,0,0,0,0
XLOC_016065,0,0,0,0
XLOC_016066,0,0,0,0
XLOC_016067,0,0,0,0
XLOC_016068,0,0,0,0
XLOC_016069,0,0,0,0
XLOC_016070,0,0,0,0
XLOC_016071,0,0,0,0
XLOC_016072,0,0,0,0
XLOC_016073,0,0,0,0
XLOC_016074,0,0,0,0
XLOC_016075,0,0,0,0
XLOC_016076,0,0,0,0
XLOC_016077,0,0,0,0
XLOC_016078,0,0,0,0
XLOC_016079,0,0,0,0
XLOC_016080,0,0,0,0
XLOC_016081,0,0,0,0
XLOC_016082,0,0,0,0
XLOC_016083,0.046697,0.020202,0.009641,0.009704
XLOC_016084,0.612148,0,0,0
XLOC_016085,0,0,0,0
XLOC_016086,0,0,0,0
XLOC_016087,0.66278,3.369898,0,0
XLOC_016088,0,0,0,0
XLOC_016089,0.448122,0.8168,0.149025,0.424234
XLOC_016090,0,0,0,0
XLOC_016091,0,0,0,0
XLOC_016092,0,0,0,0
XLOC_016093,0,0,0,0
XLOC_016094,0,0,0,0
XLOC_016095,0,0,0,0
XLOC_016096,0,0,0,0
XLOC_016097,0,0,0,0
XLOC_016098,0,0,0,0
XLOC_016099,0,0,0,0
XLOC_016100,0,0,0,0
XLOC_016101,0,0,0,0
XLOC_016102,0,0,0,0
XLOC_016103,0,0,0,0
XLOC_016104,0,0,0,0
XLOC_016105,0,0,0,0
XLOC_016106,0,0,0,0
XLOC_016107,0,0,0,0
XLOC_016108,0,0,0,0
XLOC_016109,0,0,0,0
XLOC_016110,0,0,0,0
XLOC_016111,0,0,0,0
XLOC_016112,0,0,0,0
XLOC_016113,0,0,0,0
XLOC_016114,0,0,0,0
XLOC_016115,0,0,0,0
XLOC_016116,0,0,0,0
XLOC_016117,0,0,0,0
XLOC_016118,0,0,0,0
XLOC_016119,0,0,0,0
XLOC_016120,0,0,0,0
XLOC_016121,0,0,0.078125,0
XLOC_016122,0,0,0,0
XLOC_016123,0,0,0,0
XLOC_016124,0,0,0,0.402357
XLOC_016125,0,0,0,0
XLOC_016126,0.36303,0.312028,0,0
XLOC_016127,0,0,0,0
XLOC_016128,0,0,0,0
XLOC_016129,0,0,0,0
XLOC_016130,0,0,0,0
XLOC_016131,0,0,0,0
XLOC_016132,0,0,0,0
XLOC_016133,0,0,0,0
XLOC_016134,0,0,0,0
XLOC_016135,0,0,0,0
XLOC_016136,0,0,0,0
XLOC_016137,2.257593,0,0,0
XLOC_016138,0,0,0,0
XLOC_016139,0,0,0,0
XLOC_016140,0,0,0,0
XLOC_016141,0,0,0,0
XLOC_016142,0,0,0,0
XLOC_016143,0,0,0,0
XLOC_016144,0,0,0,0
XLOC_016145,0,0,0,0
XLOC_016146,0,0,0,0
XLOC_016147,0,0.097485,0.20103,0.095936
XLOC_016148,0.042492,0.112005,0.341317,0.218981
XLOC_016149,0,0,0,0
XLOC_016150,0,0,0,0
XLOC_016151,0,0,0,0
XLOC_016152,0,0,0,0
XLOC_016153,0,0,0,0
XLOC_016154,0,0,0,0
XLOC_016155,0,0,0,0
XLOC_016156,0,0,0,0
XLOC_016157,0,0,0,0
XLOC_016158,0,0,0,0
XLOC_016159,0,0,0,0
XLOC_016160,0,0,0,0
XLOC_016161,0,0,0,0
XLOC_016162,0,0,0,0
XLOC_016163,0,0,0,0
XLOC_016164,0,0,0,0
XLOC_016165,0,0,0,0
XLOC_016166,0,0,0,0
XLOC_016167,0,0,0,0
XLOC_016168,0,0,0,0
XLOC_016169,0,0,0,0
XLOC_016170,0,0,0,0
XLOC_016171,0,0,0,0
XLOC_016172,0,0,0,0
XLOC_016173,0,0,0,0
XLOC_016174,0,0,0,0
XLOC_016175,0,0,0,0
XLOC_016176,0,0,0,0
XLOC_016177,0,0,0,0
XLOC_016178,0,0,0,0
XLOC_016179,0,0,0,0
XLOC_016180,0,0,0,0
XLOC_016181,0,0,0,0
XLOC_016182,0,0,0,0
XLOC_016183,0,0,0,0
XLOC_016184,0,0,0,0
XLOC_016185,0,0,0,0
XLOC_016186,0,0,0,0
XLOC_016187,0,0,0,0
XLOC_016188,0,0,0,0
XLOC_016189,0,0,0,0
XLOC_016190,0,0,0,0
XLOC_016191,0,0,0,0
XLOC_016192,0,0,0,0
XLOC_016193,0,0,0,0
XLOC_016194,0,0,0,0
XLOC_016196,3.792639,5.680104,0,8.806117
XLOC_016197,0.596742,0.4275,0.118223,0.115905
XLOC_016198,6.25919,0,0,0
XLOC_016199,0,0.346065,0.351881,3.271801
XLOC_016200,0,0,0,0
XLOC_016201,0,0,0,0
XLOC_016202,0,0.093096,0,0
XLOC_016203,0.37727,0.140045,0.111861,0.862746
XLOC_016205,1.177493,0.174853,0.868384,1.008395
XLOC_016206,0,0,0,0
XLOC_016207,2.189181,2.19528,2.279907,0.608642
XLOC_016208,0,0,0,0
XLOC_016209,0,0,0,0
XLOC_016210,0.666895,0.771562,0.395485,0.759666
XLOC_016211,0,0,0,0
XLOC_016212,0,0,0,0
XLOC_016213,0.299778,0,0,0.254056
XLOC_016214,0.107108,0.196214,0,0.093234
XLOC_016215,0,0,0,0
XLOC_016216,0,0,0,0
XLOC_016217,0,0,0,0
XLOC_016218,0,0,0,0
XLOC_016220,0.890867,0,0,0
XLOC_016221,0.607084,0,1.063957,1.007583
XLOC_016222,0,0.713725,1.671791,0.232956
XLOC_016223,0,0,0,0
XLOC_016224,0,0,0,0.021358
XLOC_016225,0,0,0,0.029431
XLOC_016226,0,0,0,0
XLOC_016228,0,0,0,0
XLOC_016229,0,0,0,0
XLOC_016230,0,0.160486,0.163229,0.156653
XLOC_016231,0.102183,0.089493,0,0.516917
XLOC_016232,0,0,0,0
XLOC_016233,0.311852,0.270008,1.471607,0.573324
XLOC_016235,0,0,0,0
XLOC_016236,0,0,0,0
XLOC_016237,3.140999,0,0,2.551114
XLOC_016238,0,0,0,0.247291
XLOC_016239,0,0,0,0
XLOC_016241,0.283091,0,0,0.236187
XLOC_016242,0,0,0,0.956668
XLOC_016243,0,0,0,0
XLOC_016244,0,0,0,0
XLOC_016245,0.599003,0.31519,0,0
XLOC_016246,0,0,0,0
XLOC_016248,4.581488,4.45653,3.472251,3.981479
XLOC_016249,2.00675,3.339538,3.45067,1.620302
XLOC_016250,0,0,0,0
XLOC_016251,11.687799,11.602153,10.274007,15.968073
XLOC_016252,0,0,0.717274,0
XLOC_016253,0.222248,0.156467,0.28642,0.272261
XLOC_016254,0,0,0,0
XLOC_016256,0,0,0,0
XLOC_016257,0,0,0,0
XLOC_016258,0,0,0,0
XLOC_016259,0,0,0,0
XLOC_016260,0,0,0,0
XLOC_016261,0,0,0,0
XLOC_016262,0,0,0,0
XLOC_016263,0,0,0,0
XLOC_016264,0,0,0,0
XLOC_016265,0,0,0,0
XLOC_016266,0,0,0,0
XLOC_016267,0,0,0,0
XLOC_016268,0,0,0,0
XLOC_016269,0.16277,0.396532,0.02392,0.092874
XLOC_016270,0,0,0,0
XLOC_016271,0,0,0,0
XLOC_016272,0,0,0,0
XLOC_016273,0,0,0,0
XLOC_016274,0,0,0,0
XLOC_016275,0,0,0,0
XLOC_016276,0,0,0,0
XLOC_016277,0.605136,0.07576,0,0.368288
XLOC_016278,0,0,0,0
XLOC_016279,0,0,0,0
XLOC_016280,0,0,0,0
XLOC_016281,0,0,0,0
XLOC_016282,0,0,0,0
XLOC_016283,0,0,0,0
XLOC_016284,0,0,0,0
XLOC_016285,0,0,0,0
XLOC_016286,0,0,0,0
XLOC_016287,0,0,0,0
XLOC_016288,0,0,0,0
XLOC_016289,0,0,0,0
XLOC_016290,0,0,0,0
XLOC_016291,0,0,0,0
XLOC_016292,0,0,0,0
XLOC_016293,0.292555,0,0,0
XLOC_016294,0,0,0,0
