ID,Leaf_ABA,Leaf_ABA,Root_ABA,Root_ABA,Leaf_Control,Leaf_Control,Root_Control,Root_Control
gene-TRNAY-GUA-12,0,0,0,0,0,0,0,0
gene-TRNAY-GUA-2,7.289993,0,0,0,0,0,0,0
gene-TRNAY-GUA-6,7.289993,0,0,0,0,0,0,0
gene-TRNAY-GUA-7,7.289993,0,0,0,0,0,0,0
gene-TRNAY-GUA-8,7.289993,0,0,0,0,0,0,0
LOC112081430,0,0,0,0,0,0,0,0
LOC112081435,0.094421,0,0.167553,0,0,0,0.094674,0.091952
LOC112081437,0,0,0,0,0,0,0,0
LOC112081438,0,0,0,0,0,0,0,0
LOC112081449,2.450711,2.542314,4.973966,4.227845,1.358842,1.425921,5.215071,3.596434
LOC112081485,0,0,0,0,0,0,0,0
LOC112081503,0,0.092083,1.372129,0.745333,0.079745,0,0.904587,1.43152
LOC112081505,0,0,0,0,0,0,0.914698,3.610727
LOC112081513,0,0,0,0,0,0,0,0
LOC112081515,0,0,0,0,0,0,0,0
LOC112081517,0,0,0,0,0,0,0,0
LOC112081521,0,0,0,0,0,0,0,0
LOC112081533,0,0,0,0,0,0,0,0
LOC112081538,0.102892,0,0,0,0,0.092575,0,0
LOC112081545,0,0,0,0,0,0,0,0
LOC112081551,0.184983,0.219667,0.489379,0.548437,0.206241,0,0,0
LOC112081560,0,0,0,0,0,0,0,0
LOC112081561,0,0,0,0,0,0,0,0
LOC112081564,0,0,0,0,0,0,0,0
LOC112081570,0,0,0,0,0,0,0,0
LOC112081571,0,0,0,0,0,0,0,0
LOC112081572,0,0,0,0,0,0,0,0
LOC112081573,0,0,0,0,0,0,0,0
LOC112081575,0,0,0,0,0,0,0,0
LOC112081577,0,0,0,0,0.072837,0.070121,0,0
LOC112081596,0,0,0,0,0,0,0,0
LOC112081603,0,0,0,0,0,0,0,0
LOC112081612,0,0,0,8.221443,0,0,0,0
LOC112081614,0,0,0,0,0,0,0.22496,0
LOC112081616,0,0,0,0,0,0,0.336059,0
LOC112081623,0,0,0,0,0,0,0,0
LOC112081657,0,0,0,0,0,0,0,0
LOC112081658,0,0,0,0,0,0,0,0
LOC112081660,0,0,53.801446,30.145292,28.413248,0,30.032576,0
LOC112081746,0,0,0,0,0,0,0,0
LOC112081872,0,0,0,0,0,0,0.214407,0.208838
LOC112081876,0,0,0,0,0,0,0,0.33487
LOC112081879,0,0,0,0,0,0,0.299334,0
LOC112081905,0,0,0,0,0,0,0,0
LOC112081918,0.157884,0,0,0,0,0,0,0
LOC112081922,0,0,0,0.44178,0,0,0.439876,0.209476
LOC112081924,0,0,0,0,0,0,0,0
LOC112081934,0.370942,0.350628,0,0,0,0,0,0
LOC112081936,0,0,0,0,0.425968,0,0,0
LOC112081967,2.819428,2.61529,7.96545,7.12367,1.649877,1.060119,7.553285,7.383766
LOC112081969,0,0,0,0,0,0,0,0
LOC112081970,0,0,0,0,0,0,0,0
LOC112081971,0,0,0,0,0,0,0,0
LOC112081972,0,0,0,0,0,0,0,0
LOC112082000,0,0.115901,0,0,0,0,0,0
LOC112082021,0,0,0,0,0,0,0,0
LOC112082026,0.154786,0,0,0,0,0,0,0
LOC112082030,0,0,0,0,0.132775,0,0,0
LOC112082033,0,0,0,0,0,0,0,0
LOC112082055,0,0,0,0,0,0,0,0
LOC112082065,0,0,0,0,0,0,0,0
LOC112082068,0,0,0.027015,0,0,0,0,0
LOC112082069,0,0,0,0,0,0,0,0
LOC112082085,0,0,0,0,0,0,0,0
LOC112082093,5.499937,3.945162,1.829726,2.882652,2.302406,1.943001,2.684408,2.031221
LOC112082097,0,0,0,0,0,0,0,0
LOC112082098,0,0,0,0,0,0,0,0
LOC112082139,0,0,0,0,0,0,0,0
LOC112082161,0,0,0,0,0,0,0,0
LOC112082165,0,0,0,0.029564,0,0,0,0
LOC112082167,0.167994,0.105023,0.155162,0,0.080342,0,0.037067,0
LOC112082174,0,0,0,0,0,0,0,0
LOC112082186,0,0,0,0,0,0,0,0
LOC112082216,0,0,0,0,0,0,0,0
LOC112082236,0.922054,1.475273,3.92928,3.115803,1.321716,1.559286,3.799761,4.236035
LOC112082252,0.760461,1.506126,0.165525,0.486782,3.050901,1.988755,0.388447,0.730695
LOC112082314,0,0,0,0,0,0,0.162357,0
LOC112082338,1.895006,3.467006,4.969557,4.722093,2.788871,2.404328,9.652047,10.862037
LOC112082347,0,0,0,0,0,0,0,0
LOC112082352,0,0,11.528881,0,0,0,6.435552,6.351011
LOC112082374,0,0,0,0,0,0,0,0
LOC112082375,0,0,0,0,0,0,0,0
LOC112082379,0,0,0,0,0,0,0,0
LOC112082384,0,0,0,0,0,0,0,0
LOC112082387,0,26.870856,26.900723,0,0,0,30.032576,0
LOC112082396,0,0,0,0,0,0,0,0
LOC112082437,0,0,0,0,0,0,0,0
LOC112082479,0,0,0,0,0,0,0,0
LOC112082532,0,0,0,0,0,0,0,0
LOC112082534,0,0,0,0,0,0,0,0
LOC112082536,0,0,0,0,0,0,0,0
LOC112082543,0,0,0,0,0,0,0,0
LOC112082544,0,0,0,0,0,0,0,0
LOC112082551,0,0,0,0,0,0,0,0
LOC112082577,0,0,0,0,0,0,0,0
LOC112082583,0,0,0,0,0,0,0,0
LOC112082764,0,0,0.410323,0,0,0,0.152475,0.151805
LOC112082766,0,0,0,0,0,0,0,0
LOC112082767,0,0,0,0,0,0,0,0
LOC112082775,0,0,0,0,0,0,0,0
LOC112082778,0,0,0,0.70614,0,0,0,0.696621
LOC112082787,0,0,0,0.302796,0.281048,0,0,0
LOC112082789,0,0,0,0,0,0,0,0.025566
LOC112082790,0,0,0.099301,0.085699,0.490687,0.163415,0.670305,0.490544
LOC112082791,0,0,0.023452,0,0,0,0.052157,0
LOC112082792,0.07825,0.101843,0.096379,0.107978,0.152499,0.147761,0.026879,0.132454
LOC112082794,0.905196,0.80102,1.088479,1.090555,0.630717,0.448314,1.818978,1.159728
LOC112082795,0.091555,0,0.08295,0,0.264295,0.255324,0.278711,0.182023
LOC112082797,0,0,0,0,0,0,0,0
LOC112082800,0.25193,0.120315,0.447379,0.126781,0.120351,0,0,1.016839
LOC112082811,0.151961,0,0.084452,0.097332,0,0,0.096479,0.278472
LOC112082835,1.691998,0.354065,2.424329,1.475484,0.527421,0.169596,4.584699,3.371695
LOC112082887,0,0,0.154739,0.088214,0,0,0,0
LOC112082903,0,0,0,0,0,0,0,0
LOC112082906,0,0,0,0,0,0,0,0
LOC112082909,0,0,0,0,0,0,0,0
LOC112082923,0,0,0,0,0.079222,0,0,0
LOC112082925,0,0,0,0,0,0,0,0
LOC112082939,0,0,0,0,0,0,0,0.125883
LOC112082949,0,0,0,0,0,0.088469,0,0
LOC112082952,0,0,0,0,0,0,0,0
LOC112082954,0,0,0,0,0,0,0,0
LOC112082956,0,0,0,0,0,0,0,0
LOC112082962,0,0,0,0,0,0,0,0
LOC112082967,1.089402,1.582576,0.968758,1.247433,1.396597,0.899814,1.768558,1.064309
LOC112082970,0,0,0,0,0,0,0,0
LOC112082973,0,0,0,0,0,0,0,0
LOC112082974,0.734419,0.218262,0.522961,0.897381,1.28246,0.71194,0.879759,1.016428
LOC112082976,0,0,0,0,0,0,0,0
LOC112082984,0,0,0,0,0,0,0,0
LOC112082985,0,0,0,0,0,0,0,0
LOC112082986,0,0,0,0,0,0,0,0
LOC112082998,0,0,0,0,0,0,0,0
LOC112082999,0,0,0,0,0,0,0,0
LOC112083009,0,0,0,0,0,0,0,0
LOC112083010,0.288059,0.247364,0,0,0,0,0.253093,0.476423
LOC112083011,0,0,0,0,0,0,0,0
LOC112083012,0,0,0,0,0,0,0,0
LOC112083031,0,0,0,0,0,0,0,0
LOC112083035,0,0,0,0,0,0,0,0
LOC112083037,0,0,0,0,0,0,0,0
LOC112083047,0,0,0.084987,0,0,0,0,0.093318
LOC112083055,0,0,0,0,0,0,0,0
LOC112083069,1.715084,2.089907,3.16616,2.300497,0,0,6.142625,4.790023
LOC112083071,0,0,0,0,0,0,0,0
LOC112083078,0,0,0,0,0,0,0,0.065675
LOC112083083,0,0,0.190361,0,0.05156,0,0.107882,0.156659
LOC112083084,0,0,0,0,0.087057,0,0,0
LOC112083103,0,0,0,0,0,0,0,0
LOC112083108,0,0,0,0,0.057505,0,0,0
LOC112083111,0,0,0,0,0,0,0,0
LOC112083122,0,0,0,0,0,0,0,0
LOC112083124,0,0,0,0,0,0,0,0
LOC112083129,0,0,0,0,0,0,0,0
LOC112083133,0,0,0,0,0,0,0,0
LOC112083137,0,0,0,0,0,0,0,0
LOC112083146,0,0,0,0,0,0,0,0
LOC112083193,0,0,0,0,0,0,0,0
LOC112083203,0,0,0,0,0,0,0,0
LOC112083214,0,0,0,0,0,0,0,0
LOC112083217,0,0,0,0,0,0,0,0
LOC112083223,0,0,0,0,0,0,0,0
LOC112083240,0,0,0,0,0,0,0,0
LOC112083251,0,0,0,0,0,0,0,0
LOC112083255,0,0,0,0,0,0,0,0
LOC112083276,0,0,0,0,0,0,0,0
LOC112083336,0,0,0,0,0,0,0,0
LOC112083350,0,0,0,0,0,0,0,0
LOC112083363,0,0,0,0,0,0,0,0
LOC112083364,0,0,0,0,0,0,0,0.184887
LOC112083366,0,0,0,0.090155,0,0,0,0
LOC112083368,0,0.07605,0,0.330216,0,0,0,0.238638
LOC112083374,0,0.282471,0.248013,0.287337,0,0,0.571369,0.546369
LOC112083390,0,0,0,0,0,0,0.165784,0.167702
LOC112083396,0,0.161,0.494474,0.178825,0.082843,0.162251,0.268712,0.179768
LOC112083398,0,0,0,0,0,0,0,0
LOC112083411,8.735634,14.220405,19.981204,19.198949,9.966748,8.322244,15.630177,16.288986
LOC112083420,0,0,0,0,0,0.086445,0.189586,0
LOC112083428,0,0,0,0,0,0,0,0
LOC112083436,0.104929,0,0,0,0,0.094909,0,0
LOC112083438,0.153633,0,0.130489,0,0,0,0,0
LOC112083456,0,0,0,0,0,0,0,0
LOC112083470,0,0,0,0,0,0,0,0
LOC112083474,0,0,0,0,0,0,0,0
LOC112083476,0.194767,0,0.173931,0.049175,0.046477,0.089744,0.097793,0.095431
LOC112083484,0,0.02632,0.238207,0.18923,0,0.025229,0,0.059917
LOC112083496,0.026263,0,0,0.026607,0,0,0.079497,0
LOC112083500,0,0,0,0,0,0,0,0
LOC112083513,0,0,0,0,0.042702,0,0,0.043909
LOC112083518,0,0,0,0,0,0,0,0
LOC112083524,28.795968,38.185326,45.644861,33.697692,14.165817,9.890761,32.358995,28.482561
LOC112083556,0,0,0,0,0,0,0,0
LOC112083557,0,0,0,0,0,0,0,0
LOC112083572,0,0,0,0,0,0,0,0
LOC112083719,0,0,0,0,0,0,0,0
LOC112083722,0,0,0,0,0,0,0,0
LOC112083729,0,0,0,0,0,0,0,0
LOC112083730,0,0,0,0,0,0,0,0
LOC112083739,0,0,0,0,0,0,0,0
LOC112083740,0,0,0,0,0,0,0,0
LOC112083742,0,0,0,0,0,0,0,0
LOC112083758,0,0,0,0,0,0,0,0
LOC112083813,0,0,0,0,0,0,0,0
LOC112083891,0,0,0.083297,0,0,0,0,0.275288
LOC112083898,3.499305,5.186265,4.847363,4.56848,3.092418,2.640839,6.775426,5.635276
LOC112083908,0,0,0,0,0,0,0,0
LOC112083914,1.158563,0.530769,0.48583,0.558993,0.293094,0.66533,0.268741,0.125769
LOC112083918,0,0,0,0,0,0,0,0
LOC112083920,0,0,0,0,0,0,0,0
LOC112083925,0,0,0,0,0,0,0,0
LOC112083926,0,0,0,0,0,0.273068,0,0
LOC112083957,0,0,0,0,0,0,0,0
LOC112083958,0,0,0,0,0,0,0,0
LOC112083960,0,0,0,0,0,0,0,0
LOC112083962,0,0,0,0,0,0,0,0
LOC112083964,0,0,0,0,0,0,0,0
LOC112083980,0,0,0,0,0,0,0,0
LOC112083995,0.119056,0.255876,0,0,0.125908,0.213918,0,0
LOC112084002,0.346682,1.808463,1.030296,0.302932,0.889743,1.157012,2.118426,2.85747
LOC112084006,0,0,0,0,0,0,0,0
LOC112084021,0,0.127428,0,0,0,0,0,0
LOC112084028,0.070027,0,0.063418,0.142898,0,0,0.071029,0.069618
LOC112084044,0.490671,0.33748,1.262739,1.709236,0,0,0.993767,1.040876
LOC112084046,0,0.437487,38.739801,39.634803,0,0,6.008477,18.110792
LOC112084048,0,0,0,0,0,0,0,0
LOC112084059,4.314166,2.331753,2.230739,0.9961,2.510576,1.507732,3.103413,1.070012
LOC112084060,0.476949,0.579982,1.314647,0.860685,0.347198,0.336026,1.591747,1.083369
LOC112084065,0,0,0,0,0,0,0,0
LOC112084090,1.694619,4.027225,0,0,17.778024,22.206578,0,0
LOC112084098,0.431522,0.284353,0,0,0,0.069399,0,0
LOC112084125,0.995908,0.341641,0,0.267071,2.116614,0.89625,0.620269,0.085873
LOC112084160,0,0,0.028604,0,0,0,0,0.031394
LOC112084168,0,0,0,0,0,0,0,0
LOC112084233,0,0,0,0,0,0,0,0
LOC112084235,0,0,0,0,0,0,0,0
LOC112084245,0,0,0,0,0,0,0,0
LOC112084362,0,0,0,0.243145,0.235357,0,0,0
LOC112084367,0,0.048099,0,0,0,0,0,0
LOC112084371,0,0,0,0,0,0,0,0
LOC112084378,0,0,0,0,0,0,0,0
LOC112084379,0.066631,0,0,0.068847,0.064052,0,0.138888,0.131397
LOC112084387,0,0,0,0,0,0,0,0
LOC112084389,0,0,0,0,0,0,0,0
LOC112084391,0,0,0,0,0,0.1169,0,0
LOC112084393,0,0.221847,0,0,0,0,0,0
LOC112084399,0,0,0,0,0,0,0,0
LOC112084402,0,0,0,0,0,0,0.322165,0.308752
LOC112084437,0,0.084702,0,0,0,0,0,0
LOC112084438,0.097565,0,0.082436,0,0,0,0.094073,0
LOC112084439,0,0,0,0,0,0,0,0
LOC112084442,0,0,0,0,0.184697,0,0,0.189044
LOC112084446,0,0,0,0,0,0,0,0
LOC112084448,0,0,0,0,0,0,0,0
LOC112084449,0,0,0,0,0,0,0,0
LOC112084458,0,0,0,0,0,0,0,0
LOC112084481,0,0,0,0,0,0,0,0
LOC112084487,0,0,0,0,0,0,0,0
LOC112084495,0,0,0,0,0,0,0,0
LOC112084515,0,0,0,0,0,0,0,0
LOC112084516,0,0,0,0,0,0,0,0
LOC112084530,0,0,0,0,0,0,0,0
LOC112084533,0,0,0,0,0,0,0,0
LOC112084537,0,0,0,0,0,0,0,0
LOC112084544,0,0,0,0.028679,0.027253,0,0,0
LOC112084548,10.180091,15.403795,47.526852,33.553142,8.845283,8.949789,20.414382,19.510748
LOC112084565,0,0,0,0,0,0,0,0
LOC112084566,0,0,0,0,0,0,0,0
LOC112084586,1.288861,0.331903,0,0,0.983257,2.222611,0,0
LOC112084611,0.802369,0.462725,0.946634,0.818117,0.754523,0.656681,0.713642,1.406938
LOC112084642,6.150796,4.336115,5.068936,6.562649,2.883944,2.492817,3.156977,3.213288
LOC112084654,0,0,0,0,0,0,0,0
LOC112084916,0,0,0,0,0,0,0,0
LOC112084918,0,0,0,0,0,0,0,0
LOC112084930,0,0,0,0,0,0,0,0
LOC112084936,0,0,0,0,0,0,0,0
LOC112084938,0,0,0,0,0,0,0,0
LOC112084941,0,0,0,0,0,0,0,0
LOC112084948,0,0,0,0,0,0,0,0
LOC112084955,0,0,0,0,0,0,0,0
LOC112084965,0,0,0,0,0,0,0,0
LOC112084975,0,0,0,0,0,0,0,0
LOC112085013,0,0,0,0,0,0,0,0
LOC112085035,0,0,0,0,0,0,0,0
LOC112085047,0,0,0,0,0,0,0,0.019595
LOC112085072,0,0,0,0,0,0,0,0
LOC112085073,0,0,0,0,0,0,0,0
LOC112085074,0,0,0,0,0,0,0,0
LOC112085076,0,0,0,0,0,0,0,0
LOC112085077,0,0,0,0,0,0,0,0
LOC112085078,0,0,0,0,0,0,0,0
LOC112085111,0,0.508222,0,0,1.146723,0.371152,0,0.398718
LOC112085117,1.268534,1.114407,1.983131,2.696206,0.728453,0.716718,3.091029,3.307456
LOC112085123,0,0,0,0,0,0,0,0
LOC112085137,0,0,0,0,0,0,0,0
LOC112085156,0,0,0,0,0,0,0,0
LOC112085160,0,0,0,0,0,0,0,0
LOC112085162,0,0,0,0,0,0,0,0
LOC112085173,0,0,0,0,0,0,0,0
LOC112085175,0,0,0,0.188612,0,0,0,0
LOC112085176,0,0,0,0,0,0,0,0
LOC112085178,0,0,0,0,0,0,0,0
LOC112085183,2.286759,2.979562,7.595621,6.866172,4.104443,3.143683,10.785794,10.762189
LOC112085195,0,0,0,0,0,0,0,0
LOC112085220,0.901855,0,9.567783,10.255615,0,0,4.122664,3.20741
LOC112085235,0,0,0,0,0,0,0,0
LOC112085237,0.359248,0.672888,0.152771,0.524127,1.168956,1.129111,0.347687,0
LOC112085248,2.469289,2.342901,1.523197,1.016287,0.630267,0.643819,1.474204,1.884602
LOC112085260,0,0,0,0,0,0,0,0
LOC112085261,0,0.018491,0,0,0,0,0,0
LOC112085263,0,0,0,0,0,0,0,0
LOC112085282,0,0,0,0,0,0.075243,0,0
LOC112085294,0,0,0,0,0,0,0,0
LOC112085295,0.201268,0.133605,0,0,0.132499,0,0,0.044707
LOC112085296,0,0,0,0,0,0,0,0
LOC112085313,0,0,0,0,0,0,0,0
LOC112085318,0,0,0,0,0,0,0,0
LOC112085320,0,0,0,0,0,0,0,0.053008
LOC112085348,0,0.306906,0,0,0.580175,1.193858,0.150381,0.293095
LOC112085353,0,0,0,0,0,0,0,0
LOC112085354,0,0,0,0,0,0,0,0
LOC112085359,0,0,0,0,0,0,0,0
LOC112085388,0,0,0,0,0,0,0,0
LOC112085391,0,0.34129,0.321523,1.080907,0,0.989245,0.358955,0.708479
LOC112085402,0,0,0,0.14481,0,0,0,0.207803
LOC112085404,0,0,0,0,0,0,0,0
LOC112085407,0,0,0,0,0,0,0,0
LOC112085408,4.141919,2.409513,3.085202,2.111928,2.60078,2.128583,2.290884,1.903254
LOC112085415,0,0,0,0,0,0,0,0
LOC112085416,0,0,0,0,0,0,0,0
LOC112085417,0,0,0,0,0,0,0,0
LOC112085420,0,0,0,0,0,0,0,0
LOC112085437,0,0,0.062136,0.036619,0,0,0,0.068999
LOC112085444,0,0,0,0,0,0,0.747933,0
LOC112085474,0,0,0,0,0,0,0,0
LOC112085486,0,0,0,0,0,0,0,0
LOC112085487,0,0,0,0,0,0,0,0
LOC112085499,0,0.026611,0.025476,0.027274,0,0.042524,0.065612,0.030427
LOC112085501,0,0,0,0,0,0,0,0
LOC112085502,0,0,0,0,0,0,0.407682,0
LOC112085504,0,0,0,0,0,0,0,0
LOC112085511,0,0,0,0,0,0,0,0
LOC112085780,0,0,0,0,0,0,0,0
LOC112085791,0,0,0,0,0,0,0,0
LOC112085792,0,0,0,0,0,0,0,0
LOC112085793,0,0,0,0,0,0,0,0
LOC112085802,0,0,0,0,0,0,0,0
LOC112085804,0,0,0,0,0,0,0,0
LOC112085814,0,0,0,0,0,0,0,0
LOC112085825,0,0,0,0,0,0,0,0
LOC112085849,0,0,0,0,0,0,0,0
LOC112085870,0,0,0,0,0,0,0,0
LOC112085881,0,0,0,0,0,0,0,0
LOC112085882,0,0,0,0,0,0,0,0
LOC112085894,0,0,0,0,0,0,0,0
LOC112085900,0,0,0,0,0,0,0,0
LOC112085905,0,0,0,0,0,0,0,0
LOC112085965,0,0,0,0,0,0,0,0
LOC112085986,0,0,0,0,0,0,0,0
LOC112085990,0,0,0,0,0,0,0,0
LOC112085997,0,0,0,0,0,0,0,0
LOC112086017,0,0,0,0,0,0,0,0
LOC112086021,0,0,0,0,0,0,0,0
LOC112086022,0,0,0,0,0,0,0,0
LOC112086033,0,0,0,0,0,0,0,0
LOC112086035,0.697051,0,0,0,0,0.321011,0,0
LOC112086045,0,0,0,0,0,0,0,0
LOC112086081,0,0,0,0,0,0,0,0
LOC112086085,0,0,0,0,0,0,0,0
LOC112086113,0,0,0,0,0,0,0,0
LOC112086115,0,0,0,0,0,0,0,0
LOC112086153,0,0,0,0,0,0,0,0
LOC112086174,0,0,0,0,0,0,0,0
LOC112086210,0,0,0,0,0,0,0,0
LOC112086235,0,0,0,0,0,0,0,0
LOC112086245,0,0,0,0,0,0,0,0
LOC112086246,0,0.24613,0.24948,0.29494,0.147484,0,0.16806,0.28949
LOC112086342,0,0,0,45.217938,0,0,0,0
LOC112086343,0,0,40.351085,22.608969,0,20.691712,0,22.228538
LOC112086374,0,0,0,0,0,0,0,0
LOC112086375,0,0,0,0,0,0,0,0
LOC112086376,0,0,0,0,0,0,0,0
LOC112086377,0,0,0,0,0,0,0,0
LOC112086378,0,0,0,0,0,0,0,0
LOC112086392,0,0,0,0,0,0,0.262938,0
LOC112086394,0,0,0,0,0,0,0,0
LOC112086408,0,0,0,0,0,0,0,0
LOC112086416,0,0,0,0,0,0,0,0
LOC112086419,0,0,0,0,0.964476,0,0,0.501136
LOC112086420,0,0,0,0,0,0,0,0
LOC112086425,0,0,0,0,0,0,0,0
LOC112086435,8.843317,6.706351,18.171195,20.349131,5.747796,3.715595,65.097249,73.046342
LOC112086442,0,0,0.095666,0.107794,0.101375,0,0.107329,0.419798
LOC112086448,0,0,0,0,0,0,0,0.773167
LOC112086475,1.301311,0.96553,0.897644,0.29103,2.053889,1.316153,0.721827,0.981502
LOC112086484,0.529468,0.83317,0,0,0.413933,1.18479,0.086434,0.346882
LOC112086488,0.096994,0,0,0.09683,0.091747,0,0,0
LOC112086492,0,0,0,0,0,0,0,0
LOC112086494,0,0,0,0,0,0,0,0
LOC112086529,0.841617,1.241079,0.286206,0.488743,0.419983,0.252617,0.455507,0.315287
LOC112086532,0,0.129187,0,0,0,0,0.126273,0
LOC112086539,0.171705,1.139114,0.826022,0.597686,0.964741,0.779941,1.431806,0.494501
LOC112086550,0,0,0,0,0,0,0,0
LOC112086561,0.190322,0,0,0,0,0,0,0
LOC112086562,0,0,0,0,0,0,0,0
LOC112086563,0,0,0,0,0,0,0,0
LOC112086569,0,0,0,0,0,0,0,0
LOC112086572,0,0,0,0,0,0,0,0
LOC112086582,0,0,0,0,0,0,0,0
LOC112086583,0.239857,0.503589,0.344092,0.133188,0,0,0,0.320177
LOC112086617,0,0,0,0,0,0.026875,0,0
LOC112086627,0,0,0,0,0,0,0,0
LOC112086642,0,0,0,0,0,0,0,0
LOC112086652,0,0,0,0,0,0,0,0
LOC112086666,0,0,0,0,0,0,0,0
LOC112086672,0,0,0,0,0,0,0,0
LOC112086683,24.471847,22.167315,13.849992,13.342884,27.6699,24.934842,9.397019,10.27637
LOC112086739,0,0.258987,0,0,0,0,0,0
LOC112086753,0,0.136136,0,0,0,0,0,0
LOC112086757,0,0,0,0.194131,0,0,0,0.095018
LOC112086767,0,0,0,0,0,0,0,0
LOC112086772,0.866733,0.355149,2.213873,1.924177,1.954757,0.948676,2.405135,3.198769
LOC112086787,0,0,0.235008,0.078993,0,0,0.07848,0.232637
LOC112086800,0,0,0,0.12597,0,0,6.750197,3.155042
LOC112086809,0,0,0.53997,0.527969,0,0,1.611203,1.342137
LOC112086815,0,0,0,0.041038,0,0,0.040785,0
LOC112086816,0,0,0,0,0,0,0,0
LOC112086819,0,0,0,0,0,0,0,0
LOC112086820,0,0,0,0,0,0,0,2.339846
LOC112086834,0,0,0,0,0,0,0,0
LOC112086840,0,0,0,0,0,0,1.063853,1.06892
LOC112086846,4.819824,5.320472,7.682197,6.419567,4.764214,4.745568,5.786274,4.170242
LOC112086848,0,0,0,0,0,0,0,0
LOC112086859,0,0,0,0,0,1.254043,0,0
LOC112086947,0,0,0,0,0,0,0,0
LOC112086952,0,0,0,0,0,0,0,0
LOC112086953,0,0,0,0,0,0,0,0
LOC112086958,0,0,0,0,0,0,0,0
LOC112086960,0,0,0,0,0,0,0,0
LOC112087007,0,0,0,0,0,0,0,0
LOC112087024,0,0,0,0,0,0,0,0
LOC112087135,0,0,0,0,0,0,0,0
LOC112087146,0,0,0.337666,0.378393,0,0,0.376978,0
LOC112087153,0,0,0,0,0,0,0,0
LOC112087160,0,0,0,0,0,0,0,0
LOC112087173,0,0,0,0,0,0,0,0
LOC112087177,0,0,0,0,0,0,0,0
LOC112087219,0,0,0,0,0,0,0,0
LOC112087238,0.619271,0.47685,0.140293,0.077498,0.22024,0.17854,0.154028,0.193816
LOC112087239,0,0.020006,0,0,0.020008,0,0,0
LOC112087242,0,0,0,0,0,0,0,0
LOC112087258,0,0,0,0,0,0,0,0
LOC112087265,0,0,0,0,0,0,0,0
LOC112087295,0,0,0,0,0,0,0,0
LOC112087300,0,0,0,0.165497,0,0,0,0
LOC112087313,0,0,0,0,0,0,0,0
LOC112087323,0.43463,0.155569,0,0.286843,0.047928,0.172343,0.081323,0.169215
LOC112087354,0,0,0,0,0,0,0,0
LOC112087363,29.15997,0,0,0,0,27.58895,0,0
LOC112087383,0,0,0,0,0,0,0,0
LOC112087393,0,0,0,0,0,0,0,0
LOC112087441,0,0,0,0,0,0,0,0
LOC112087459,0,0,0,0,0.087253,0,0,0
LOC112087481,0,0,0,0,0,0,0,0
LOC112087494,0,0,0,0,0,0,0,0
LOC112087507,0,0,0,0,0,0,0,0
LOC112087521,0.050084,0,0.022405,0.051651,0,0.023061,0,0.024579
LOC112087522,0,0,0,0,0,0,0,0
LOC112087529,0,0,0,0,0,0,0,0
LOC112087562,0,0,0,0,0,0,0,0
LOC112087563,0,0,0,0,0,0,0,0
LOC112087564,0,0.450259,0,0,0,0,0,0
LOC112087582,0,0,0,0,0,0,0,0
LOC112087584,0,0.203917,0,0,0,0,0,0
LOC112087596,0,0,0,0,0,0,0,0
LOC112087601,0,0,0,0,0,0,0,0
LOC112087609,0,0,0,0,0,0,0,0
LOC112087616,0,0,0,0,0,0,0,0
LOC112087634,0,0,0,0,28.413248,0,60.065151,0
LOC112087723,0,0,0,0,0,0,0,0
LOC112087725,0,0,0,0,0,0,0,0
LOC112087727,0,0,0,0,0,0,0,0
LOC112087729,0,0,0,0,0,0,0,0
LOC112087733,0,0,0,0,0,0,0,0
LOC112087738,0,0.031316,0,0,0,0,0,0
LOC112087741,0,0,0,0,0,0,0,0
LOC112087746,0,0,0,0,0,0,0,0
LOC112087747,0,0,0,0.458507,0,0,0.686345,0
LOC112087763,1.873149,2.294556,1.10748,0.675491,2.740386,3.130973,2.449839,1.964392
LOC112087765,0,0,0,0,0,0,0,0
LOC112087785,0,0,0,0,0,0,0,0
LOC112087790,0,0,0,0,0,0,0,0
LOC112087791,0.020697,0,0,0.020988,0,0,0,0
LOC112087793,0,0,0,0,0,0,0,0
LOC112087794,0,0,0,0,0,0,0,0
LOC112087800,0,0,0,0,0,0,0.314709,0.447867
LOC112087812,0,0,0,0,0,0,0,0
LOC112087814,0,0,0,0,0.114955,0.111806,0,0
LOC112087815,3.06749,2.878945,1.678548,1.764596,0.986606,1.407395,1.965985,2.392074
LOC112087816,0,0,0,0,0,0,0,0
LOC112087827,0,0,0,0,0,0,0,0
LOC112087831,0,0,0,0,0,0,0,0
LOC112087832,0,0,0,0,0,0,0,0
LOC112087835,0,0,0,0,0,0,0,0
LOC112087838,0,0,0,0,0,0,0,0
LOC112087840,3.921316,4.640515,0,0,7.643015,8.133964,0,0
LOC112087851,0,0,0,0,0,0,0,0
LOC112087852,0,0,0,0,0,0,0,0
LOC112087862,0,0,0,0,0,0.064531,0,0
LOC112087865,0,0,0.208026,0,0,0.23914,0,0
LOC112087868,0,0,0,0,0,0,0,0
LOC112087874,0,0,0,0,0,0,0.378562,0
LOC112087882,0,0,0,0,0,0,0,0
LOC112087973,0,0,0,0,0,0,0,0
LOC112087975,0,0,0,0,0,0,0.46977,1.37502
LOC112087990,0,0,0,0,0,0,0,0
LOC112087991,0,0,0,0,0,0,0,0
LOC112087992,0,0,0,0,0,0,0,0
LOC112087995,0,0,0,0,0,0,0,0
